15280,Seoul,192,43,11888
15281,Seoul,242,86,11442
15282,Seoul,230,86,15426
15283,Suwon,188,0,6194
15284,Seoul,199,36,12528
15285,Seoul,193,65,12168
15286,Seoul,219,40,11983
15287,Seoul,195,72,12187
15288,Suwon,196,61,7802
15289,Suwon,167,65,7227
15290,Suwon,220,23,7923
15291,Seoul,191,76,12443
15292,Suwon,196,40,9836
15293,Seoul,210,13,10889
15294,Seoul,144,69,7542
15295,Suwon,165,94,9531
15296,Seoul,245,99,14824
15297,Suwon,204,21,7062
15298,Seoul,169,27,10675
15299,Seoul,200,35,8981
15300,Seoul,215,22,11987
15301,Seoul,179,43,11377
15302,Suwon,254,14,8944
15303,Seoul,249,2,12150
15304,Suwon,233,89,11921
15305,Suwon,184,22,8401
15306,Seoul,218,39,11888
15307,Seoul,168,43,10026
15308,Seoul,172,67,11199
15309,Seoul,207,14,9227
15310,Seoul,221,73,13718
15311,Seoul,156,95,10244
15312,Suwon,174,80,9052
15313,Suwon,168,53,6941
15314,Seoul,175,44,10903
15315,Seoul,226,28,9872
15316,Seoul,207,58,13133
15317,Suwon,219,40,7905
15318,Seoul,194,3,9851
15319,Suwon,272,0,11516
15320,Seoul,167,21,8592
15321,Suwon,161,26,7420
15322,Suwon,205,28,8101
15323,Seoul,181,45,10924
15324,Seoul,210,57,12461
15325,Suwon,206,63,8115
15326,Seoul,224,13,12109
15327,Suwon,216,13,10049
15328,Suwon,237,30,11243
15329,Suwon,169,23,7257
15330,Suwon,204,18,7960
15331,Suwon,185,37,7126
15332,Seoul,204,26,12511
15333,Seoul,222,38,10812
15334,Suwon,179,39,6713
15335,Seoul,207,37,11516
15336,Suwon,195,47,9358
15337,Suwon,194,28,6910
15338,Seoul,185,2,7678
15339,Suwon,194,64,8669
15340,Seoul,215,31,9739
15341,Seoul,231,93,12089
15342,Suwon,182,22,8978
15343,Seoul,180,31,9613
15344,Seoul,163,41,8305
15345,Seoul,207,92,10237
15346,Seoul,225,7,11388
15347,Suwon,181,44,8035
15348,Seoul,162,45,9040
15349,Seoul,154,69,7642
15350,Suwon,192,35,7539
15351,Seoul,230,0,11904
15352,Suwon,227,45,11577
15353,Seoul,133,22,7059
15354,Seoul,236,18,13171
15355,Seoul,197,28,12056
15356,Seoul,172,16,10317
15357,Suwon,277,45,11377
15358,Seoul,149,67,8450
15359,Seoul,203,61,10780
15360,Seoul,225,75,14637
15361,Suwon,181,82,8275
15362,Suwon,208,5,9922
15363,Suwon,220,99,9167
15364,Suwon,194,3,8456
15365,Seoul,196,50,12281
15366,Suwon,272,71,11344
15367,Seoul,219,89,14420
15368,Seoul,199,9,11163
15369,Suwon,203,50,8411
15370,Suwon,242,28,8897
15371,Suwon,163,19,8079
15372,Suwon,211,5,7163
15373,Seoul,161,27,8467
15374,Seoul,205,96,10737
15375,Suwon,223,14,10834
15376,Suwon,233,40,8843
15377,Suwon,189,33,8129
15378,Suwon,141,37,6429
15379,Suwon,221,92,9599
15380,Seoul,196,97,12837
15381,Suwon,215,85,9631
15382,Suwon,221,72,8913
15383,Seoul,190,84,10888
15384,Seoul,215,14,12645
15385,Seoul,193,44,8927
15386,Seoul,154,31,8332
15387,Seoul,195,94,9953
15388,Seoul,148,19,9017
15389,Seoul,168,87,11650
15390,Seoul,218,85,11400
15391,Suwon,195,75,10400
15392,Seoul,198,81,10858
15393,Seoul,263,89,13474
15394,Seoul,239,49,12153
15395,Seoul,175,81,9434
15396,Suwon,211,44,8010
15397,Suwon,215,83,11125
15398,Seoul,248,20,11911
15399,Seoul,201,72,12458
15400,Suwon,180,12,6885
15401,Suwon,186,87,9984
15402,Seoul,228,35,13431
15403,Suwon,213,44,8960
15404,Suwon,200,24,9298
15405,Suwon,264,32,9357
15406,Seoul,183,82,9453
15407,Suwon,164,56,6818
15408,Suwon,217,41,9916
15409,Suwon,178,71,8963
15410,Seoul,205,61,13158
15411,Suwon,121,49,5555
15412,Suwon,227,75,10269
15413,Suwon,218,88,10817
15414,Suwon,199,75,8360
15415,Suwon,159,96,7459
15416,Suwon,203,68,10177
15417,Suwon,165,83,9349
15418,Seoul,219,72,13150
15419,Suwon,239,21,9130
15420,Seoul,226,81,14607
15421,Seoul,219,64,14354
15422,Seoul,198,83,11669
15423,Suwon,167,62,7425
15424,Suwon,197,68,9714
15425,Suwon,192,97,9542
15426,Seoul,193,61,9587
15427,Seoul,222,49,11886
15428,Seoul,192,91,9802
15429,Seoul,253,85,14857
15430,Seoul,164,93,9987
15431,Seoul,199,39,10319
15432,Seoul,201,5,9265
15433,Seoul,189,86,12134
15434,Suwon,280,71,12298
15435,Suwon,196,15,7856
15436,Seoul,194,96,10617
15437,Suwon,230,37,9006
15438,Seoul,212,25,10447
15439,Suwon,223,47,8365
15440,Suwon,157,0,6951
15441,Seoul,209,60,11407
15442,Suwon,246,95,12280
15443,Suwon,198,90,9735
15444,Seoul,253,91,15179
15445,Seoul,232,74,11729
15446,Suwon,209,84,11027
15447,Seoul,218,62,11844
15448,Suwon,219,98,11908
15449,Seoul,168,17,10352
15450,Suwon,233,59,10781
15451,Suwon,217,74,11774
15452,Suwon,169,91,8660
15453,Seoul,193,48,11386
15454,Seoul,229,36,14082
15455,Suwon,188,62,8885
15456,Suwon,230,16,8493
15457,Suwon,219,72,9476
15458,Seoul,185,1,9593
15459,Seoul,159,0,6416
15460,Suwon,179,2,7466
15461,Suwon,183,19,8835
15462,Suwon,175,17,7012
15463,Suwon,208,22,7979
15464,Suwon,230,53,11991
15465,Suwon,204,48,10534
15466,Suwon,153,61,6762
15467,Seoul,213,80,12910
15468,Seoul,225,39,13101
15469,Suwon,196,83,8713
15470,Seoul,235,7,9880
15471,Seoul,233,49,14888
15472,Suwon,210,97,8982
15473,Suwon,187,66,7503
15474,Suwon,176,25,7119
15475,Suwon,177,60,8296
15476,Suwon,171,55,9044
15477,Suwon,142,50,6799
15478,Suwon,205,8,7734
15479,Suwon,219,24,9679
15480,Seoul,221,71,10348
15481,Seoul,224,17,10566
15482,Suwon,231,4,10498
15483,Seoul,163,45,7875
15484,Seoul,223,58,12611
15485,Suwon,252,22,11449
15486,Suwon,191,65,7749
15487,Suwon,174,35,6651
15488,Suwon,151,73,8481
15489,Seoul,171,2,7949
15490,Suwon,192,19,9400
15491,Seoul,243,1,9906
15492,Seoul,175,35,8939
15493,Seoul,226,74,14663
15494,Seoul,191,17,11130
15495,Suwon,199,18,7575
15496,Suwon,215,34,9557
15497,Seoul,186,5,8451
15498,Seoul,166,54,8385
15499,Suwon,192,6,9101
15500,Seoul,196,38,9396
15501,Seoul,299,9,17249
15502,Seoul,177,53,11060
15503,Seoul,210,30,11476
15504,Seoul,207,98,10270
15505,Suwon,180,38,8934
15506,Seoul,172,37,8045
15507,Suwon,210,27,8255
15508,Seoul,172,69,10668
15509,Suwon,186,61,8827
15510,Suwon,216,16,9200
15511,Seoul,216,39,10642
15512,Seoul,207,52,13346
15513,Seoul,167,48,10867
15514,Seoul,194,73,10451
15515,Seoul,172,3,10001
15516,Suwon,192,22,6713
15517,Seoul,217,2,11153
15518,Suwon,224,93,12409
15519,Seoul,224,60,14602
15520,Suwon,184,95,7875
15521,Suwon,194,14,9525
15522,Seoul,240,36,12620
15523,Seoul,189,70,11844
15524,Seoul,171,2,9935
15525,Suwon,162,77,8865
15526,Suwon,204,25,7942
15527,Suwon,120,93,7607
15528,Suwon,270,63,12565
15529,Seoul,132,53,6343
15530,Seoul,212,98,10900
15531,Suwon,196,100,8744
15532,Seoul,184,85,10947
15533,Seoul,213,94,14197
15534,Suwon,203,64,10495
15535,Suwon,275,76,10926
15536,Suwon,190,55,9696
15537,Suwon,236,22,9985
15538,Suwon,217,36,11118
15539,Seoul,200,55,9245
15540,Suwon,211,67,11060
15541,Seoul,180,24,10810
15542,Seoul,183,91,9424
15543,Seoul,245,45,13666
15544,Suwon,173,30,8165
15545,Seoul,230,77,12440
15546,Suwon,202,7,6769
15547,Suwon,186,29,6740
15548,Seoul,220,66,12180
15549,Suwon,215,55,10931
15550,Suwon,166,29,7555
15551,Seoul,191,44,10189
15552,Seoul,146,10,7045
15553,Suwon,202,39,10468
15554,Suwon,241,47,12286
15555,Suwon,161,97,7108
15556,Suwon,155,87,7807
15557,Seoul,243,79,14264
15558,Seoul,184,68,11652
15559,Suwon,235,51,11804
15560,Suwon,202,54,8325
15561,Seoul,179,5,8516
15562,Seoul,280,47,16509
15563,Suwon,232,77,9959
15564,Suwon,241,34,8537
15565,Seoul,201,35,9226
15566,Seoul,139,1,7438
15567,Suwon,198,51,10270
15568,Seoul,144,47,9189
15569,Suwon,245,46,12155
15570,Suwon,263,46,11694
15571,Suwon,244,19,9307
15572,Seoul,213,64,12396
15573,Seoul,167,4,9289
15574,Seoul,192,56,10022
15575,Seoul,172,78,9383
15576,Seoul,216,19,12826
15577,Suwon,190,7,7274
15578,Seoul,159,31,8726
15579,Seoul,169,97,9275
15580,Seoul,194,19,10838
15581,Suwon,189,7,8357
15582,Seoul,161,47,8887
15583,Seoul,201,13,8353
15584,Seoul,198,36,12082
15585,Suwon,221,90,11313
15586,Suwon,211,14,8236
15587,Suwon,151,7,5454
15588,Seoul,224,80,13011
15589,Suwon,184,68,9797
15590,Seoul,188,32,10022
15591,Seoul,217,100,13834
15592,Seoul,183,9,9253
15593,Seoul,239,2,10482
15594,Seoul,156,64,8270
15595,Seoul,182,21,10795
15596,Suwon,210,87,10865
15597,Suwon,200,0,9052
15598,Seoul,237,19,11979
15599,Suwon,155,5,6525
15600,Seoul,182,1,9562
15601,Suwon,185,95,8894
15602,Suwon,151,43,7634
15603,Suwon,267,50,9715
15604,Suwon,211,56,9158
15605,Suwon,234,81,11803
15606,Suwon,218,1,10335
15607,Seoul,224,49,11615
15608,Suwon,231,90,12342
15609,Suwon,172,36,6746
15610,Suwon,179,78,8580
15611,Suwon,171,26,7978
15612,Suwon,197,64,10627
15613,Suwon,161,18,6947
15614,Seoul,197,92,12600
15615,Suwon,266,85,12241
15616,Suwon,179,37,9241
15617,Seoul,160,28,9345
15618,Suwon,212,32,8674
15619,Suwon,207,2,8275
15620,Seoul,263,36,13562
15621,Seoul,230,87,15092
15622,Suwon,234,83,9578
15623,Suwon,227,87,11796
15624,Seoul,254,19,13568
15625,Seoul,173,79,11623
15626,Seoul,206,72,12849
15627,Seoul,187,48,11299
15628,Suwon,211,19,9740
15629,Suwon,234,88,12981
15630,Seoul,166,64,7934
15631,Seoul,206,52,10576
15632,Seoul,204,67,13341
15633,Suwon,151,39,6393
15634,Suwon,157,76,8489
15635,Suwon,232,48,9651
15636,Suwon,155,96,8433
15637,Suwon,238,64,10837
15638,Seoul,162,54,10675
15639,Seoul,153,1,6688
15640,Suwon,160,40,7911
15641,Suwon,251,81,12659
15642,Seoul,192,4,9284
15643,Seoul,170,15,9154
15644,Suwon,188,40,9008
15645,Suwon,192,64,10363
15646,Suwon,179,18,6717
15647,Suwon,206,67,8190
15648,Seoul,162,67,8006
15649,Suwon,213,71,11335
15650,Seoul,232,48,14870
15651,Suwon,213,40,8671
15652,Suwon,216,36,8138
15653,Seoul,215,82,14441
15654,Suwon,186,86,9665
15655,Seoul,179,70,9297
15656,Suwon,199,69,8111
15657,Suwon,205,89,10444
15658,Seoul,220,95,10797
15659,Suwon,156,55,6566
15660,Suwon,203,32,8083
15661,Suwon,206,100,11790
15662,Suwon,215,1,9737
15663,Suwon,225,66,9158
15664,Suwon,168,34,8254
15665,Seoul,267,32,16244
15666,Suwon,239,78,11719
15667,Suwon,205,19,9842
15668,Seoul,196,7,10453
15669,Suwon,163,57,8178
15670,Suwon,257,5,8866
15671,Seoul,204,42,11362
15672,Seoul,226,15,10337
15673,Suwon,186,80,10292
15674,Seoul,229,52,13804
15675,Seoul,222,84,13055
15676,Seoul,266,99,16027
15677,Seoul,214,50,10003
15678,Seoul,195,28,11265
15679,Suwon,203,45,9981
15680,Seoul,183,21,8168
15681,Suwon,180,99,10413
15682,Suwon,174,76,7383
15683,Seoul,186,18,8037
15684,Seoul,187,72,11169
15685,Seoul,201,68,11830
15686,Seoul,170,78,8497
15687,Suwon,212,56,10406
15688,Suwon,144,95,6866
15689,Suwon,182,39,8246
15690,Seoul,236,9,11605
15691,Seoul,194,36,8891
15692,Seoul,259,46,13546
15693,Seoul,211,32,11882
15694,Suwon,212,30,8236
15695,Seoul,164,62,10307
15696,Seoul,210,76,14066
15697,Suwon,214,95,10184
15698,Seoul,199,74,11399
15699,Seoul,190,19,9923
15700,Suwon,236,81,10347
15701,Suwon,149,0,6169
15702,Suwon,173,65,9163
15703,Suwon,184,89,9124
15704,Suwon,205,61,9818
15705,Seoul,213,76,11224
15706,Seoul,184,53,10148
15707,Seoul,222,43,10067
15708,Suwon,209,81,11454
15709,Seoul,204,27,9374
15710,Seoul,208,9,10825
15711,Seoul,204,43,10592
15712,Suwon,161,57,7079
15713,Suwon,240,37,11633
15714,Suwon,188,69,10026
15715,Seoul,227,58,14452
15716,Suwon,222,8,10723
15717,Suwon,189,14,8947
15718,Suwon,202,9,7315
15719,Seoul,234,78,13312
15720,Seoul,143,22,7585
15721,Seoul,161,52,10200
15722,Suwon,203,2,7941
15723,Seoul,137,23,8209
15724,Suwon,208,63,8351
15725,Seoul,194,69,11249
15726,Suwon,194,40,9400
15727,Seoul,211,38,13030
15728,Seoul,192,7,11115
15729,Suwon,163,77,6961
15730,Seoul,228,84,14000
15731,Seoul,235,7,13089
15732,Seoul,163,10,7675
15733,Seoul,212,13,12583
15734,Seoul,204,72,11859
15735,Suwon,193,99,11128
15736,Seoul,194,62,11096
15737,Suwon,229,89,10626
15738,Suwon,218,26,9948
15739,Suwon,195,70,8996
15740,Suwon,188,42,7151
15741,Suwon,222,24,9696
15742,Suwon,194,75,9758
15743,Suwon,163,85,8819
15744,Suwon,202,14,6872
15745,Seoul,172,34,7979
15746,Seoul,204,19,11547
15747,Suwon,218,84,10651
15748,Suwon,176,8,6612
15749,Seoul,184,11,9633
15750,Seoul,154,41,8827
15751,Seoul,200,98,10061
15752,Suwon,243,21,9123
15753,Suwon,186,9,8977
15754,Seoul,204,37,12044
15755,Suwon,198,44,7800
15756,Seoul,225,62,12418
15757,Seoul,190,24,9146
15758,Seoul,211,78,13390
15759,Suwon,172,51,7319
15760,Suwon,206,86,11451
15761,Suwon,236,80,11364
15762,Seoul,203,66,11153
15763,Seoul,226,27,13345
15764,Seoul,184,6,7824
15765,Seoul,246,90,11888
15766,Seoul,244,43,15064
15767,Seoul,218,59,9972
15768,Suwon,221,69,9852
15769,Suwon,244,7,8195
15770,Suwon,182,77,9076
15771,Seoul,204,54,11840
15772,Seoul,243,10,13746
15773,Seoul,179,76,10524
15774,Seoul,226,31,13930
15775,Seoul,221,73,12461
15776,Seoul,183,43,9589
15777,Suwon,198,59,10116
15778,Seoul,216,4,9816
15779,Seoul,243,82,13981
15780,Suwon,175,27,8066
15781,Suwon,176,71,7531
15782,Suwon,192,33,8538
15783,Suwon,207,45,9482
15784,Seoul,199,36,9031
15785,Seoul,231,84,13093
15786,Suwon,180,32,8980
15787,Seoul,183,23,10708
15788,Suwon,215,5,9993
15789,Seoul,198,38,9473
15790,Seoul,177,69,8775
15791,Suwon,178,24,7629
15792,Suwon,198,85,10831
15793,Suwon,187,33,8527
15794,Seoul,147,80,10034
15795,Suwon,176,95,9227
15796,Seoul,182,71,9665
15797,Suwon,173,13,8338
15798,Seoul,194,93,10367
15799,Seoul,175,21,8333
15800,Suwon,234,46,9479
15801,Seoul,170,43,8122
15802,Suwon,161,7,5354
15803,Seoul,233,30,12718
15804,Seoul,160,7,7305
15805,Seoul,221,59,14080
15806,Seoul,241,92,13928
15807,Seoul,161,22,9258
15808,Seoul,162,64,10369
15809,Seoul,246,20,10959
15810,Suwon,184,32,7748
15811,Seoul,210,92,14116
15812,Seoul,217,67,12068
15813,Suwon,201,20,9245
15814,Seoul,227,32,12500
15815,Seoul,226,69,14038
15816,Seoul,210,60,13157
15817,Seoul,185,86,11600
15818,Suwon,171,26,7582
15819,Suwon,211,38,8510
15820,Suwon,245,59,12086
15821,Seoul,120,73,6474
15822,Suwon,233,75,10630
15823,Seoul,202,50,10070
15824,Seoul,137,85,8703
15825,Suwon,160,58,6696
15826,Suwon,200,87,8524
15827,Suwon,172,42,7293
15828,Seoul,176,4,8299
15829,Seoul,216,78,12254
15830,Seoul,230,46,14643
15831,Suwon,262,41,12351
15832,Seoul,135,96,9112
15833,Seoul,223,60,12602
15834,Seoul,230,64,11441
15835,Suwon,186,51,7861
15836,Seoul,170,20,9978
15837,Seoul,236,45,13938
15838,Suwon,235,18,9289
15839,Seoul,229,88,12588
15840,Seoul,202,77,10175
15841,Suwon,237,94,11177
15842,Suwon,207,86,8988
15843,Suwon,182,35,7360
15844,Seoul,230,19,9814
15845,Seoul,147,82,7827
15846,Seoul,207,91,10723
15847,Seoul,178,27,10906
15848,Seoul,242,95,13405
15849,Suwon,192,72,10445
15850,Suwon,238,36,9196
15851,Seoul,245,45,12388
15852,Suwon,183,26,7022
15853,Suwon,153,95,8939
15854,Suwon,198,76,7948
15855,Suwon,160,83,7420
15856,Seoul,237,47,10990
15857,Suwon,198,86,9842
15858,Seoul,169,44,9719
15859,Suwon,200,20,7344
15860,Suwon,194,55,9538
15861,Suwon,191,66,9895
15862,Suwon,211,45,8438
15863,Seoul,138,45,8164
15864,Seoul,174,71,8880
15865,Suwon,165,72,8561
15866,Suwon,209,88,8767
15867,Seoul,233,31,10124
15868,Seoul,196,23,10270
15869,Suwon,215,67,11120
15870,Suwon,151,89,8447
15871,Seoul,229,55,13375
15872,Seoul,216,55,11115
15873,Suwon,140,74,7935
15874,Seoul,178,57,9253
15875,Suwon,225,39,11309
15876,Seoul,219,15,11694
15877,Seoul,193,38,10338
15878,Suwon,206,15,9398
15879,Seoul,218,40,13113
15880,Seoul,211,31,9474
15881,Seoul,281,96,18112
15882,Suwon,214,34,8961
15883,Seoul,210,14,12509
15884,Seoul,212,1,12467
15885,Suwon,183,47,7961
15886,Suwon,155,45,7695
15887,Suwon,184,81,8117
15888,Seoul,213,87,10580
15889,Suwon,166,71,7050
15890,Seoul,231,86,11890
15891,Suwon,197,83,9534
15892,Suwon,205,59,9116
15893,Suwon,185,16,8013
15894,Suwon,211,88,9228
15895,Seoul,196,39,10504
15896,Suwon,192,85,9708
15897,Suwon,236,37,11792
15898,Suwon,169,82,8595
15899,Suwon,190,58,8510
15900,Seoul,144,85,9548
15901,Suwon,182,41,9191
15902,Seoul,177,9,7419
15903,Suwon,251,0,10869
15904,Seoul,203,97,12301
15905,Seoul,223,80,10609
15906,Seoul,226,18,11251
15907,Suwon,225,71,11985
15908,Seoul,165,49,10298
15909,Seoul,247,96,14510
15910,Seoul,238,30,14153
15911,Suwon,175,38,6437
15912,Suwon,189,46,9744
15913,Suwon,215,93,12137
15914,Seoul,164,90,10490
15915,Suwon,161,49,7236
15916,Suwon,153,58,6492
15917,Seoul,223,83,10660
15918,Suwon,205,16,8162
15919,Seoul,193,10,10937
15920,Suwon,171,66,9424
15921,Suwon,223,82,10901
15922,Seoul,140,99,8956
15923,Suwon,152,26,6431
15924,Seoul,181,23,8474
15925,Suwon,239,23,11571
15926,Suwon,145,13,7111
15927,Seoul,187,25,9148
15928,Suwon,223,85,12187
15929,Suwon,197,23,9221
15930,Seoul,159,22,7413
15931,Seoul,190,92,11852
15932,Seoul,187,71,10776
15933,Seoul,160,50,7550
15934,Suwon,178,83,7860
15935,Seoul,189,59,11905
15936,Seoul,184,11,7790
15937,Seoul,267,24,11736
15938,Seoul,167,35,9419
15939,Suwon,237,30,11051
15940,Seoul,245,31,12248
15941,Suwon,251,59,12656
15942,Suwon,236,36,11925
15943,Suwon,209,99,10338
15944,Suwon,194,70,9109
15945,Seoul,169,16,7962
15946,Seoul,215,25,10634
15947,Suwon,255,71,11485
15948,Seoul,248,51,11744
15949,Suwon,243,80,11929
15950,Suwon,197,3,6756
15951,Suwon,219,38,8655
15952,Seoul,216,38,13233
15953,Seoul,171,1,8868
15954,Suwon,219,32,8604
15955,Suwon,231,77,10458
15956,Suwon,225,23,9671
15957,Suwon,200,15,8652
15958,Suwon,129,45,6121
15959,Suwon,231,90,9626
15960,Suwon,190,70,10189
15961,Suwon,157,40,7306
15962,Suwon,187,45,7312
15963,Seoul,191,17,9773
15964,Suwon,249,82,11743
15965,Suwon,225,55,9252
15966,Seoul,216,84,13895
15967,Suwon,207,54,11013
15968,Suwon,218,60,10580
15969,Suwon,231,40,9261
15970,Suwon,187,96,9440
15971,Seoul,173,19,9901
15972,Suwon,189,72,8820
15973,Seoul,244,71,13317
15974,Suwon,195,56,7668
15975,Seoul,199,55,12206
15976,Suwon,169,47,7633
15977,Seoul,174,17,9215
15978,Seoul,169,37,8133
15979,Seoul,219,87,10579
15980,Seoul,217,3,12463
15981,Seoul,228,48,10147
15982,Seoul,195,26,9954
15983,Suwon,223,29,9581
15984,Suwon,168,24,8338
15985,Suwon,218,40,9515
15986,Suwon,188,84,9890
15987,Suwon,216,28,7798
15988,Seoul,135,49,7062
15989,Suwon,177,1,5841
15990,Suwon,243,81,11852
15991,Seoul,183,4,10405
15992,Suwon,190,15,8198
15993,Suwon,186,10,6561
15994,Seoul,201,87,12494
15995,Seoul,218,99,12952
15996,Seoul,186,93,11229
15997,Suwon,176,30,7398
15998,Suwon,161,68,7124
15999,Suwon,172,25,6735
16000,Seoul,257,82,12753
16001,Seoul,224,78,11748
16002,Seoul,205,11,12459
16003,Seoul,238,11,12963
16004,Suwon,201,57,10136
16005,Suwon,198,73,8855
16006,Suwon,195,82,10370
16007,Seoul,236,34,12256
16008,Seoul,164,84,9824
16009,Seoul,147,98,8599
16010,Seoul,223,7,13237
16011,Seoul,208,93,12390
16012,Suwon,163,44,8703
16013,Seoul,212,49,11848
16014,Seoul,220,15,10275
16015,Seoul,190,33,11421
16016,Seoul,209,18,10312
16017,Seoul,200,45,9924
16018,Suwon,199,54,10334
16019,Seoul,200,3,10685
16020,Suwon,155,26,6978
16021,Seoul,237,86,13435
16022,Seoul,180,68,10656
16023,Suwon,210,100,9058
16024,Seoul,190,50,10888
16025,Seoul,177,100,9411
16026,Suwon,227,43,9936
16027,Suwon,221,31,9869
16028,Seoul,177,70,10827
16029,Seoul,162,67,10406
16030,Seoul,225,3,12929
16031,Seoul,229,51,12169
16032,Suwon,157,30,6214
16033,Suwon,235,37,9632
16034,Seoul,204,12,10204
16035,Seoul,216,55,13859
16036,Seoul,217,3,10541
16037,Suwon,258,62,10385
16038,Seoul,240,56,14796
16039,Seoul,143,24,8184
16040,Seoul,187,24,8545
16041,Suwon,266,53,11910
16042,Seoul,247,79,14758
16043,Suwon,190,86,9839
16044,Seoul,169,5,7907
16045,Suwon,187,22,6455
16046,Suwon,183,4,8209
16047,Seoul,209,55,10597
16048,Suwon,217,22,10505
16049,Seoul,273,1,14580
16050,Suwon,176,1,7906
16051,Suwon,221,61,10439
16052,Suwon,270,9,10232
16053,Seoul,185,67,9474
16054,Seoul,202,60,10924
16055,Seoul,173,93,11675
16056,Seoul,179,12,9248
16057,Seoul,203,26,11123
16058,Seoul,220,71,11151
16059,Seoul,211,98,12276
16060,Suwon,255,30,10791
16061,Suwon,178,59,7683
16062,Seoul,194,44,11245
16063,Suwon,252,63,9938
16064,Seoul,210,86,11314
16065,Seoul,177,59,8938
16066,Seoul,198,89,12605
16067,Seoul,227,70,11833
16068,Suwon,235,6,8779
16069,Seoul,180,42,9657
16070,Seoul,172,20,9268
16071,Seoul,211,66,10447
16072,Seoul,222,39,13499
16073,Seoul,201,23,11993
16074,Suwon,172,2,7706
16075,Suwon,139,74,6542
16076,Suwon,257,96,12402
16077,Suwon,240,14,11696
16078,Seoul,214,32,9909
16079,Seoul,271,84,13122
16080,Suwon,190,55,8853
16081,Suwon,204,76,10879
16082,Suwon,203,78,9826
16083,Seoul,222,75,12090
16084,Suwon,194,60,7497
16085,Seoul,220,14,9798
16086,Seoul,232,40,11366
16087,Suwon,251,94,13257
16088,Seoul,246,42,12655
16089,Suwon,181,13,8797
16090,Suwon,174,14,6352
16091,Suwon,212,67,10097
16092,Seoul,174,25,8182
16093,Seoul,231,54,11181
16094,Suwon,211,44,9727
16095,Suwon,156,15,7575
16096,Seoul,198,49,10548
16097,Suwon,190,25,9536
16098,Seoul,167,36,10509
16099,Seoul,173,30,10174
16100,Seoul,179,29,10354
16101,Seoul,237,84,11933
16102,Suwon,179,95,8850
16103,Seoul,189,6,10515
16104,Suwon,195,62,8932
16105,Suwon,198,57,7956
16106,Seoul,216,29,12619
16107,Suwon,213,53,7882
16108,Suwon,218,55,10200
16109,Suwon,251,96,12956
16110,Seoul,222,21,13245
16111,Suwon,218,26,8366
16112,Suwon,242,8,9210
16113,Seoul,209,81,13192
16114,Suwon,182,80,9881
16115,Seoul,211,48,12602
16116,Suwon,161,64,7415
16117,Seoul,200,100,11584
16118,Seoul,181,22,8896
16119,Suwon,197,26,8049
16120,Suwon,201,40,8857
16121,Suwon,191,28,7267
16122,Seoul,175,89,9125
16123,Suwon,175,3,7949
16124,Seoul,175,14,9124
16125,Suwon,158,41,6145
16126,Seoul,222,54,12678
16127,Seoul,193,35,9493
16128,Seoul,191,40,12187
16129,Seoul,224,100,12115
16130,Seoul,191,20,11224
16131,Seoul,222,90,13494
16132,Suwon,117,40,5403
16133,Suwon,233,65,10121
16134,Suwon,204,0,8344
16135,Suwon,223,10,7561
16136,Suwon,229,41,8743
16137,Seoul,224,85,12541
16138,Suwon,144,26,5537
16139,Suwon,187,10,6587
16140,Seoul,179,66,10754
16141,Seoul,212,63,11110
16142,Suwon,194,45,7516
16143,Seoul,202,58,11495
16144,Seoul,205,49,10551
16145,Suwon,232,38,11600
16146,Seoul,181,10,9342
16147,Seoul,253,43,11809
16148,Seoul,216,65,13151
16149,Suwon,214,13,8834
16150,Seoul,203,92,12167
16151,Seoul,231,64,12907
16152,Suwon,263,78,9989
16153,Suwon,203,23,9948
16154,Seoul,143,16,8412
16155,Suwon,234,73,10039
16156,Suwon,244,39,10702
16157,Seoul,213,22,11320
16158,Suwon,235,17,10952
16159,Seoul,194,9,10870
16160,Suwon,203,98,11247
16161,Suwon,200,76,8614
16162,Suwon,163,69,8904
16163,Seoul,286,70,16137
16164,Seoul,222,25,10466
16165,Seoul,159,73,9337
16166,Suwon,218,26,8877
16167,Suwon,219,29,10549
16168,Seoul,167,75,11223
16169,Seoul,195,21,10117
16170,Seoul,212,60,12138
16171,Seoul,207,31,11838
16172,Suwon,272,40,11120
16173,Seoul,238,96,13684
16174,Suwon,221,78,10506
16175,Seoul,217,81,10693
16176,Suwon,210,50,8940
16177,Suwon,166,100,7919
16178,Seoul,230,8,12141
16179,Seoul,191,5,11312
16180,Suwon,175,27,6617
16181,Suwon,182,97,8170
16182,Seoul,207,76,10639
16183,Suwon,219,47,8860
16184,Suwon,253,97,12453
16185,Seoul,188,24,11207
16186,Suwon,169,18,7475
16187,Seoul,153,19,9088
16188,Suwon,252,35,11154
16189,Seoul,172,15,9250
16190,Suwon,176,92,7837
16191,Seoul,166,32,9756
16192,Seoul,208,15,9688
16193,Suwon,208,67,10135
16194,Suwon,201,18,7038
16195,Seoul,196,35,9727
16196,Seoul,217,1,11883
16197,Seoul,185,86,10691
16198,Suwon,254,91,12851
16199,Seoul,182,52,9002
16200,Suwon,214,46,8772
16201,Seoul,217,79,10936
16202,Seoul,226,46,12388
16203,Suwon,224,44,9672
16204,Suwon,232,80,10298
16205,Seoul,191,67,12125
16206,Suwon,201,2,7896
16207,Seoul,199,58,9411
16208,Seoul,230,41,14112
16209,Suwon,226,47,9485
16210,Suwon,195,18,9660
16211,Seoul,158,48,9873
16212,Suwon,197,88,8793
